Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-10-08 04:39:56,Williamnagar Border,Meghalaya,HIGH,68.06,74.36,74.6,59.37,77.97,68.67,52.37,55.42,PETN-004,Orange/Brown NOx,Very High,8440,1.778,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-08 04:53:29,Jiribam Railway Station,Manipur,CRITICAL,81.51,82.36,76.06,89.96,81.92,87.92,71.56,71.53,Emulsion-005,Orange/Brown NOx,High,5150,1.235,High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-08 05:41:45,Tezpur Airbase,Assam,HIGH,67.06,70.3,71.4,62.56,74.51,60.45,63.83,56.35,TNT-008,Black/Orange-Brown,High,6980,1.666,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-10-08 06:05:58,Tezpur Airbase,Assam,HIGH,77.65,84.29,84.94,82.3,58.04,77.51,66.29,58.95,RDX-002,Orange/Brown NOx,Very High,8770,1.824,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-08 06:49:05,Ziro Valley,Arunachal Pradesh,HIGH,68.14,73.85,77.98,66.95,56.24,70.12,53.35,54.39,TATP-010,Unknown,High,5400,1.2,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-08 12:36:35,Silchar Airport,Assam,LOW,29.45,26.97,44.71,34.04,32.97,32.52,1.96,4.2,Dynamite-008,Orange/Brown NOx,Medium,4630,1.516,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-08 16:42:39,Senapati Checkpoint,Manipur,LOW,15.24,16.67,11.97,17.85,18.59,22.77,9.73,0.0,MercuryFulminate-009,Unknown,Medium,4340,4.438,Medium,Primary Explosive,Standard patrol procedures
2025-10-08 16:55:45,Jiribam Railway Station,Manipur,MODERATE,53.8,51.77,55.12,61.23,51.72,57.72,48.61,35.58,RDX-005,Orange/Brown NOx,Very High,8800,1.83,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-08 17:25:30,Champhai Border,Mizoram,HIGH,74.71,81.28,79.36,68.28,77.8,70.65,68.79,62.78,NG-005,Orange/Brown NOx,Very High,7550,1.61,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-08 19:25:34,Mon Border Area,Nagaland,MODERATE,56.08,57.05,71.77,59.02,41.5,50.55,42.8,43.52,PETN-006,Orange/Brown NOx,Very High,8460,1.782,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-08 19:43:19,Kokrajhar Border,Assam,CRITICAL,79.96,82.92,71.07,87.31,82.04,76.37,83.19,67.82,Emulsion-001,Orange/Brown NOx,High,5110,1.227,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-08 23:40:26,Bongaigaon Refinery,Assam,MODERATE,56.46,56.87,61.84,65.71,55.28,58.21,29.25,49.17,CompB-002,Black/Orange-Brown,Very High,7965,1.689,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-09 00:59:06,Moreh Border Post,Manipur,LOW,25.01,45.35,12.37,23.67,13.32,21.89,22.53,13.79,Dynamite-003,Orange/Brown NOx,Medium,4580,1.506,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-09 03:37:21,Bishnupur District,Manipur,MODERATE,50.92,53.6,68.37,37.1,36.61,57.07,53.57,34.06,TATP,Unknown,High,5300,1.18,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-09 06:33:45,Agartala City,Tripura,CRITICAL,73.25,86.23,70.58,63.48,80.71,72.03,58.36,75.45,ANFO-005,Orange/Brown NOx,Medium,3500,0.885,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-10-09 06:56:09,Haflong Hills,Assam,LOW,23.96,18.82,28.45,21.36,28.58,37.99,24.4,3.91,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Standard patrol procedures
2025-10-09 06:56:45,Imphal Airport Road,Manipur,MODERATE,49.98,61.66,56.96,45.84,46.35,44.76,29.96,38.02,Semtex-010,Orange/Brown NOx,Very High,7645,1.515,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-09 11:44:26,Jowai Checkpoint,Meghalaya,LOW,18.94,20.34,34.54,0.9,21.93,10.59,27.82,14.61,TATP,Unknown,High,5300,1.18,N/A (Primary),Primary Explosive; HME,Standard patrol procedures
2025-10-09 12:57:31,Churachandpur Border,Manipur,MODERATE,50.82,51.59,53.83,60.59,51.82,43.56,31.96,46.07,Dynamite-010,Orange/Brown NOx,Medium,4650,1.52,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-10-09 15:07:22,Dimapur Junction,Nagaland,MODERATE,46.7,52.75,58.17,37.01,45.86,38.3,38.32,44.62,BlackPowder-006,White vapor,Low,430,1.687,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-10-09 15:43:09,Cherrapunji Hills,Meghalaya,CRITICAL,79.58,82.85,92.63,69.03,70.8,78.02,80.73,71.52,TNT-010,Black/Orange-Brown,High,7000,1.67,High,Nitroaromatic Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-09 17:27:45,Itanagar Capital,Arunachal Pradesh,MODERATE,49.15,49.63,56.91,33.23,56.55,56.23,52.96,42.93,NG-006,Orange/Brown NOx,Very High,7560,1.612,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-09 17:29:18,Jiribam Railway Station,Manipur,MODERATE,47.22,60.02,47.6,33.64,49.99,55.82,28.94,49.87,HMX-004,Orange/Brown NOx,Very High,9140,1.918,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-09 17:59:42,Lunglei Town,Mizoram,HIGH,58.4,62.6,52.47,59.02,55.48,67.95,52.28,57.56,ANFO,Orange/Brown NOx,Medium,3450,0.875,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-09 18:33:36,Peren Border,Nagaland,HIGH,63.49,72.11,57.07,56.79,65.58,70.43,64.57,52.63,ANFO-003,Orange/Brown NOx,Medium,3480,0.881,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-09 19:14:56,Wokha Checkpoint,Nagaland,LOW,27.35,34.76,38.09,5.83,32.7,33.96,29.84,4.42,MercuryFulminate-002,Unknown,Medium,4270,4.424,Medium,Primary Explosive,Standard patrol procedures
2025-10-09 21:33:24,Dawki Border,Meghalaya,HIGH,70.08,81.55,72.16,60.03,76.82,65.05,61.37,58.55,CompB-004,Black/Orange-Brown,Very High,7985,1.693,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-10-09 22:17:33,Lunglei Town,Mizoram,MODERATE,51.09,58.17,54.39,41.85,45.03,59.63,43.41,49.8,TNT-006,Black/Orange-Brown,High,6960,1.662,High,Nitroaromatic Secondary Explosive,Enhanced monitoring and caution advised
2025-10-10 02:21:05,Dawki Border,Meghalaya,HIGH,64.38,67.72,68.91,58.96,59.47,66.74,60.43,64.13,TATP-008,Unknown,High,5380,1.196,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-10 04:24:23,Peren Border,Nagaland,CRITICAL,81.01,87.92,81.43,84.2,75.63,84.64,64.63,68.42,CompB-007,Black/Orange-Brown,Very High,8015,1.699,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-10-10 06:32:34,Sabroom Border Post,Tripura,LOW,31.17,42.61,43.19,35.8,11.95,21.45,0.0,27.69,RDX-004,Orange/Brown NOx,Very High,8790,1.828,Very High,Nitramine Secondary Explosive,Standard patrol procedures
2025-10-10 07:15:11,Dharmanagar Border,Tripura,LOW,16.22,18.1,20.89,3.37,33.88,19.35,3.66,23.15,RDX-007,Orange/Brown NOx,Very High,8820,1.834,Very High,Nitramine Secondary Explosive,Standard patrol procedures
2025-10-10 09:25:00,Ziro Valley,Arunachal Pradesh,MODERATE,55.01,57.72,65.79,42.82,59.36,59.43,45.28,49.0,RDX-004,Orange/Brown NOx,Very High,8790,1.828,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-10 10:25:25,Tezpur Airbase,Assam,HIGH,65.63,73.34,80.23,50.16,70.37,62.65,48.47,61.28,HMTD-009,Unknown,Medium,4040,1.588,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-10 10:32:24,Saiha District,Mizoram,MODERATE,48.56,49.48,59.61,49.41,54.62,37.23,37.77,28.53,WaterGel-009,Orange/Brown NOx,Medium,4340,1.218,High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-10-10 11:34:17,Lunglei Town,Mizoram,LOW,22.52,34.0,17.54,30.37,12.18,24.81,3.77,7.2,Semtex-001,Orange/Brown NOx,Very High,7555,1.497,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-10 12:04:21,Guwahati City,Assam,CRITICAL,88.87,96.58,96.06,90.64,88.36,85.78,66.06,67.35,Emulsion-005,Orange/Brown NOx,High,5150,1.235,High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-10 12:06:32,Saiha District,Mizoram,LOW,27.36,46.22,39.11,9.29,13.13,31.5,15.04,3.24,C4-006,Black/Orange-Brown,Very High,8126,1.672,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-10 13:53:01,Khowai Junction,Tripura,MODERATE,54.79,54.53,56.38,59.6,61.03,62.54,33.13,45.91,Semtex-001,Orange/Brown NOx,Very High,7555,1.497,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-10 14:30:32,Baghmara District,Meghalaya,HIGH,76.93,86.78,73.91,78.72,77.6,66.71,72.0,61.63,RDX,Orange/Brown NOx,Very High,8750,1.82,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-10 16:58:50,Phek District,Nagaland,CRITICAL,84.59,82.62,81.88,90.92,89.53,86.25,83.94,68.1,LeadAzide-003,Unknown,High,5330,4.716,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-10 18:10:07,Dimapur Junction,Nagaland,LOW,18.91,16.9,43.02,1.7,7.56,35.64,2.22,24.1,LeadAzide-010,Unknown,High,5400,4.73,Medium,Primary Explosive,Standard patrol procedures
2025-10-10 19:44:05,Tuensang District,Nagaland,MODERATE,47.71,63.56,42.83,32.49,58.88,48.04,39.12,43.13,LeadAzide-002,Unknown,High,5320,4.714,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-10 21:02:51,Imphal City Center,Manipur,HIGH,64.95,68.7,68.74,56.91,64.84,65.4,67.25,57.88,HMX-010,Orange/Brown NOx,Very High,9200,1.93,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-10 21:10:58,Dawki Border,Meghalaya,MODERATE,44.94,50.02,37.74,44.62,53.62,46.12,41.54,36.81,MercuryFulminate-003,Unknown,Medium,4280,4.426,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-10 21:12:47,Sabroom Border Post,Tripura,CRITICAL,76.02,83.16,79.49,72.16,70.22,70.46,77.08,62.38,BlackPowder-001,White vapor,Low,405,1.677,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-10-10 22:03:06,Kailashahar Checkpoint,Tripura,LOW,20.97,28.92,15.9,33.21,22.71,15.31,0.0,2.28,MercuryFulminate-001,Unknown,Medium,4260,4.422,Medium,Primary Explosive,Standard patrol procedures
2025-10-10 22:10:35,Mon Border Area,Nagaland,CRITICAL,86.07,99.66,89.34,78.14,80.87,76.45,83.45,71.71,Emulsion-010,Orange/Brown NOx,High,5200,1.245,Medium,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-11 01:00:33,Zunheboto Hills,Nagaland,HIGH,65.72,70.09,76.41,71.14,54.05,65.26,42.01,51.18,HMTD-002,Unknown,Medium,3970,1.574,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-11 01:21:44,Peren Border,Nagaland,LOW,20.01,44.61,6.05,7.19,20.03,23.54,16.06,4.92,MercuryFulminate-010,Unknown,Medium,4350,4.44,Medium,Primary Explosive,Standard patrol procedures
2025-10-11 01:23:27,Shillong City Center,Meghalaya,MODERATE,53.67,66.87,62.77,42.94,55.89,49.0,37.3,31.86,Dynamite-001,Orange/Brown NOx,Medium,4560,1.502,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-10-11 02:22:51,Aizawl City,Mizoram,MODERATE,52.38,59.98,64.48,37.0,56.11,56.85,38.42,39.04,HMTD-008,Unknown,Medium,4030,1.586,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-11 03:58:54,Kohima City,Nagaland,CRITICAL,83.42,94.28,89.28,75.5,74.65,84.61,70.42,78.49,TATP-008,Unknown,High,5380,1.196,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-11 04:02:07,Ziro Valley,Arunachal Pradesh,LOW,20.34,13.8,14.25,21.14,30.5,28.05,28.81,21.59,Dynamite-004,Orange/Brown NOx,Medium,4590,1.508,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-11 04:16:57,Kokrajhar Border,Assam,HIGH,62.08,74.37,66.66,53.9,66.0,57.08,43.19,55.03,HMTD-002,Unknown,Medium,3970,1.574,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-11 08:39:28,Tura Town,Meghalaya,LOW,24.41,19.66,8.21,32.85,42.85,36.92,25.57,15.0,C4-004,Black/Orange-Brown,Very High,8106,1.668,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-11 08:43:35,Jorhat District,Assam,MODERATE,44.29,48.73,45.96,33.48,52.27,51.93,36.61,42.88,BlackPowder-010,White vapor,Low,450,1.695,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-10-11 09:50:03,Imphal Airport Road,Manipur,MODERATE,49.46,48.43,60.39,38.12,54.86,45.86,50.58,50.35,Composition B,Black/Orange-Brown,Very High,7945,1.685,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-11 10:34:58,Peren Border,Nagaland,MODERATE,54.66,56.6,56.74,57.5,58.33,44.29,49.69,48.56,RDX-002,Orange/Brown NOx,Very High,8770,1.824,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-11 10:39:24,Mon Border Area,Nagaland,CRITICAL,83.07,92.12,89.05,84.03,74.59,80.85,64.45,68.72,TNT-003,Black/Orange-Brown,High,6930,1.656,High,Nitroaromatic Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-11 10:41:13,Moreh Border Post,Manipur,LOW,27.26,46.25,25.15,28.95,6.73,11.72,17.47,25.62,HMTD-005,Unknown,Medium,4000,1.58,N/A (Primary),Primary Explosive; HME,Standard patrol procedures
2025-10-11 10:57:43,Itanagar Capital,Arunachal Pradesh,HIGH,73.12,82.29,79.25,71.9,73.31,65.05,53.89,61.88,C4-007,Black/Orange-Brown,Very High,8136,1.674,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-11 11:47:42,Senapati Checkpoint,Manipur,HIGH,65.16,76.14,80.35,53.27,54.14,63.61,46.34,59.95,ANFO-009,Orange/Brown NOx,Medium,3540,0.893,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-11 12:08:19,Belonia Checkpoint,Tripura,MODERATE,47.23,45.32,49.96,43.2,49.41,59.49,46.95,33.67,Emulsions,Orange/Brown NOx,High,5100,1.225,Medium to High,Water-Based Blasting Agent/Explosive,Enhanced monitoring and caution advised
2025-10-11 12:46:23,Thoubal Checkpoint,Manipur,LOW,26.97,31.56,26.39,21.09,28.05,39.71,21.61,12.87,NG-001,Orange/Brown NOx,Very High,7510,1.602,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-11 12:49:01,Agartala City,Tripura,LOW,29.94,46.75,15.32,41.14,36.0,15.0,12.39,12.43,C4-006,Black/Orange-Brown,Very High,8126,1.672,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-11 14:13:56,Jorhat District,Assam,MODERATE,58.29,67.37,56.26,61.57,44.34,60.19,48.44,51.75,PETN-010,Orange/Brown NOx,Very High,8500,1.79,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-11 16:51:49,Agartala City,Tripura,HIGH,74.81,78.29,87.79,78.81,61.12,70.41,55.83,63.69,PETN-005,Orange/Brown NOx,Very High,8450,1.78,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-11 17:24:42,Lunglei Town,Mizoram,LOW,26.51,41.78,29.04,22.9,17.22,20.86,4.48,28.45,TNT-007,Black/Orange-Brown,High,6970,1.664,High,Nitroaromatic Secondary Explosive,Standard patrol procedures
2025-10-11 17:41:11,Longleng Checkpoint,Nagaland,HIGH,64.32,69.85,58.64,57.93,72.76,64.81,64.89,65.93,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-11 18:15:06,Thoubal Checkpoint,Manipur,MODERATE,56.74,65.03,66.78,46.73,41.6,62.05,54.91,38.55,PETN-006,Orange/Brown NOx,Very High,8460,1.782,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-11 18:33:02,Jowai Checkpoint,Meghalaya,MODERATE,43.69,64.08,35.28,38.96,34.27,50.06,24.89,37.97,Mercury Fulminate,Unknown,Medium,4250,4.42,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-11 21:02:10,Bongaigaon Refinery,Assam,HIGH,70.01,77.92,79.45,63.43,60.18,75.04,57.81,53.14,HMX,Orange/Brown NOx,Very High,9100,1.91,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-11 21:05:58,Dawki Border,Meghalaya,CRITICAL,85.3,96.42,89.77,82.93,78.55,86.29,62.62,78.2,Emulsion-009,Orange/Brown NOx,High,5190,1.243,High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-10-11 21:40:00,Zunheboto Hills,Nagaland,CRITICAL,78.99,90.55,78.43,71.61,70.4,76.9,79.85,72.6,Dynamite-006,Orange/Brown NOx,Medium,4610,1.512,High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-10-11 21:40:29,Kakching District,Manipur,CRITICAL,84.8,99.28,85.38,72.06,86.95,81.92,81.27,69.62,PETN-006,Orange/Brown NOx,Very High,8460,1.782,Very High,Nitrate Ester Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-11 22:58:22,Longleng Checkpoint,Nagaland,CRITICAL,84.62,86.36,89.24,78.95,82.8,89.98,84.2,73.82,Composition B,Black/Orange-Brown,Very High,7945,1.685,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-10-11 23:44:51,Jorhat District,Assam,HIGH,71.16,74.25,73.0,75.75,66.23,65.5,67.55,58.45,HMX-005,Orange/Brown NOx,Very High,9150,1.92,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-12 00:40:54,Baghmara District,Meghalaya,HIGH,76.24,87.94,70.98,79.74,71.61,73.9,61.84,67.39,PETN-006,Orange/Brown NOx,Very High,8460,1.782,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-12 01:47:22,Williamnagar Border,Meghalaya,MODERATE,50.04,48.49,54.63,52.13,54.02,47.53,46.28,35.56,LeadAzide-004,Unknown,High,5340,4.718,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-12 02:22:56,Longleng Checkpoint,Nagaland,HIGH,70.36,82.15,64.47,63.86,69.29,73.96,69.8,56.98,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-12 03:23:11,Bongaigaon Refinery,Assam,HIGH,75.22,86.83,79.34,76.22,59.97,66.58,64.35,66.19,PETN-007,Orange/Brown NOx,Very High,8470,1.784,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-12 05:29:23,Guwahati City,Assam,CRITICAL,84.31,89.36,89.85,90.28,77.6,79.05,63.82,78.03,C4-007,Black/Orange-Brown,Very High,8136,1.674,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-10-12 05:49:39,Imphal Airport Road,Manipur,CRITICAL,82.81,80.86,96.44,91.4,73.72,80.5,60.8,70.56,MercuryFulminate-010,Unknown,Medium,4350,4.44,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-12 06:36:12,Bongaigaon Refinery,Assam,HIGH,71.51,72.18,72.84,79.4,75.9,69.7,53.08,62.89,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-12 07:51:05,Moreh Border Post,Manipur,MODERATE,48.15,59.48,47.03,37.44,47.1,57.97,40.47,36.59,Emulsion-010,Orange/Brown NOx,High,5200,1.245,Medium,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-10-12 08:16:59,Haflong Hills,Assam,LOW,27.57,26.76,43.71,23.5,27.92,13.96,26.48,12.11,PETN-009,Orange/Brown NOx,Very High,8490,1.788,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-12 08:45:06,Saiha District,Mizoram,CRITICAL,80.66,92.49,92.39,60.55,84.86,82.24,67.4,70.03,Black Powder,White vapor,Low,400,1.675,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-10-12 09:02:37,Tezpur Airbase,Assam,HIGH,70.65,73.78,75.37,72.66,70.24,63.39,65.82,53.11,Emulsion-009,Orange/Brown NOx,High,5190,1.243,High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-12 09:45:29,Silchar Airport,Assam,LOW,22.21,20.81,28.19,25.73,14.49,19.53,16.65,23.08,CompB-005,Black/Orange-Brown,Very High,7995,1.695,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-10-12 10:31:01,Dawki Border,Meghalaya,HIGH,75.47,78.69,79.85,72.57,72.91,77.9,68.37,67.89,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-12 10:31:16,Thoubal Checkpoint,Manipur,MODERATE,52.21,51.57,53.59,62.14,51.09,50.26,41.11,38.56,LeadAzide-009,Unknown,High,5390,4.728,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-12 10:42:23,Jorhat District,Assam,MODERATE,51.38,50.22,60.56,47.5,51.19,50.83,52.93,34.38,CompB-005,Black/Orange-Brown,Very High,7995,1.695,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-12 11:27:07,Ziro Valley,Arunachal Pradesh,CRITICAL,76.62,83.8,68.01,79.52,75.15,77.42,70.72,76.55,HMTD-009,Unknown,Medium,4040,1.588,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-12 14:20:21,Nongpoh Junction,Meghalaya,LOW,27.37,30.08,41.09,3.95,23.57,41.33,27.65,31.79,NG-006,Orange/Brown NOx,Very High,7560,1.612,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-12 16:08:29,Mon Border Area,Nagaland,LOW,23.01,23.58,20.89,18.28,30.39,39.28,17.52,11.22,C4-006,Black/Orange-Brown,Very High,8126,1.672,Very High,Plastic Explosive (PBX),Standard patrol procedures
