Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-09-02 15:15:32,Ukhrul Hills,Manipur,MODERATE,33.96,27.88,28.02,49.0,13.74,39.23,11.73,39.99,Unknown-24,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-09-02 15:34:32,Tuensang District,Nagaland,MODERATE,38.3,42.85,26.17,34.94,12.18,52.83,54.11,28.13,Unknown-167,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-09-02 15:44:32,Aizawl City,Mizoram,LOW,9.91,18.08,10.27,3.25,19.71,12.3,46.92,47.97,Unknown-134,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-02 15:49:32,Tura Town,Meghalaya,MODERATE,46.86,71.93,25.8,82.36,11.68,63.11,30.78,0.0,Unknown-160,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-02 16:03:32,Phek District,Nagaland,HIGH,59.71,74.88,29.06,77.92,66.6,91.32,41.97,78.35,Unknown-136,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-09-02 16:27:32,Bishnupur District,Manipur,LOW,30.5,34.05,5.39,34.05,29.28,35.4,30.79,5.38,Unknown-130,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-09-02 16:59:32,Khowai Junction,Tripura,MODERATE,45.58,58.66,21.63,71.74,26.22,0.0,63.41,31.77,Unknown-136,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-02 17:23:32,Dimapur Junction,Nagaland,HIGH,56.55,42.37,19.9,73.03,31.78,34.05,44.39,31.49,Unknown-186,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-09-02 17:44:32,Dharmanagar Border,Tripura,LOW,26.65,22.57,22.81,19.41,21.29,34.1,38.64,38.15,Unknown-89,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-09-02 17:45:32,Ukhrul Hills,Manipur,LOW,11.64,20.43,0.0,20.12,7.89,19.92,0.0,44.43,Unknown-166,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-02 17:47:32,Peren Border,Nagaland,LOW,34.31,30.21,27.27,27.47,51.12,42.91,26.51,0.0,Unknown-72,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-02 17:55:32,Tuensang District,Nagaland,CRITICAL,90.77,78.95,55.8,100.0,61.65,100.0,53.8,80.63,Unknown-47,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-09-02 18:16:32,Ziro Valley,Arunachal Pradesh,CRITICAL,78.53,94.04,48.81,79.67,90.47,68.38,46.62,40.23,Unknown-134,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-09-02 18:42:32,Peren Border,Nagaland,MODERATE,50.35,60.6,34.03,59.84,54.49,16.72,70.01,24.32,Unknown-29,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-09-02 18:50:32,Zunheboto Hills,Nagaland,LOW,7.82,7.61,9.26,14.37,4.86,27.07,21.22,0.0,Unknown-167,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-02 19:42:32,Peren Border,Nagaland,MODERATE,48.64,54.54,37.74,44.81,17.05,41.92,53.23,59.01,Unknown-128,Unknown,Medium,5000,1.5,Medium,Unknown,Enhanced monitoring and caution advised
2025-09-02 21:01:32,Dimapur Junction,Nagaland,LOW,18.77,26.56,3.26,8.09,31.44,0.0,28.65,11.17,Unknown-71,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-02 21:28:32,Itanagar Capital,Arunachal Pradesh,MODERATE,38.2,55.76,52.61,44.82,57.75,55.75,19.83,9.28,Unknown-184,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-09-02 21:30:32,Zunheboto Hills,Nagaland,CRITICAL,76.62,90.1,40.13,94.98,65.8,71.45,97.49,12.79,Unknown-172,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Immediate evacuation and EOD deployment
2025-09-02 22:01:32,Tura Town,Meghalaya,LOW,19.73,17.1,0.0,11.47,20.5,34.19,40.22,8.44,Unknown-100,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-09-02 23:24:32,Champhai Border,Mizoram,LOW,29.28,24.37,0.0,33.26,30.9,15.59,28.94,61.14,Unknown-3,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-09-02 23:33:32,Jorhat District,Assam,LOW,12.6,7.67,0.0,20.51,24.43,14.24,1.75,33.63,Unknown-71,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-02 23:59:32,Phek District,Nagaland,MODERATE,39.37,34.28,9.52,20.23,1.77,21.83,66.87,26.79,Unknown-31,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-09-03 01:29:32,Bongaigaon Refinery,Assam,LOW,26.5,43.57,9.3,37.93,48.6,69.38,5.47,35.1,Unknown-137,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 01:36:32,Longleng Checkpoint,Nagaland,LOW,30.03,50.94,19.91,35.44,31.29,25.11,43.31,25.46,Unknown-115,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-09-03 01:36:32,Shillong City Center,Meghalaya,LOW,28.1,45.06,15.66,10.8,18.02,41.72,6.69,39.74,Unknown-39,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 01:49:32,Cherrapunji Hills,Meghalaya,MODERATE,52.13,51.55,46.75,53.57,44.8,75.52,66.84,5.44,Unknown-18,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 01:49:32,Mon Border Area,Nagaland,LOW,29.67,48.33,18.06,36.15,65.38,31.9,27.03,24.31,Unknown-105,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-09-03 03:01:32,Ukhrul Hills,Manipur,LOW,21.1,23.38,4.05,36.73,5.28,15.19,22.1,0.0,Unknown-41,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 03:07:32,Udaipur District,Tripura,MODERATE,51.64,49.29,61.34,64.09,53.82,1.99,73.05,25.55,Unknown-69,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 03:49:32,Saiha District,Mizoram,LOW,21.31,30.74,37.15,22.19,23.91,14.59,0.0,0.0,Unknown-154,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 03:54:32,Kailashahar Checkpoint,Tripura,MODERATE,37.68,40.88,32.59,48.4,53.05,10.49,40.94,43.67,Unknown-181,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-09-03 04:37:32,Imphal Airport Road,Manipur,LOW,17.24,0.99,26.43,27.93,14.73,23.05,25.91,0.0,Unknown-1,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-09-03 05:26:32,Moreh Border Post,Manipur,MODERATE,33.18,34.44,25.12,25.42,0.0,12.95,43.32,17.93,Unknown-18,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 05:40:32,Tura Town,Meghalaya,LOW,26.75,25.75,15.23,25.16,6.21,31.45,35.3,16.77,Unknown-24,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-09-03 06:06:32,Aizawl City,Mizoram,MODERATE,51.89,53.28,59.18,52.02,20.26,55.73,96.25,56.28,Unknown-164,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-03 07:07:32,Kohima City,Nagaland,HIGH,73.23,78.53,60.61,74.65,80.84,90.38,60.78,18.43,Unknown-117,Unknown,Medium,5000,1.5,Medium,Unknown,Route diversion and increased surveillance
2025-09-03 08:00:32,Champhai Border,Mizoram,LOW,16.54,6.05,13.8,13.47,27.04,0.0,0.0,91.77,Unknown-53,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 08:09:32,Jiribam Railway Station,Manipur,LOW,31.94,16.79,39.1,33.57,13.1,14.46,39.31,28.48,Unknown-175,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-03 08:20:32,Wokha Checkpoint,Nagaland,LOW,30.46,41.52,17.89,31.23,32.39,26.47,64.17,30.49,Unknown-141,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 08:48:32,Williamnagar Border,Meghalaya,MODERATE,43.25,40.84,53.43,69.42,33.53,32.0,34.75,25.33,Unknown-6,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-03 09:43:32,Baghmara District,Meghalaya,LOW,36.08,4.55,52.83,49.14,37.7,40.73,52.75,51.24,Unknown-158,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 09:57:32,Tawang Border,Arunachal Pradesh,LOW,29.11,31.85,4.64,42.58,16.17,46.95,48.87,0.0,Unknown-156,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 10:18:32,Tezpur Airbase,Assam,MODERATE,50.17,73.2,42.07,19.97,53.46,99.43,71.55,39.44,Unknown-145,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-03 10:48:32,Itanagar Capital,Arunachal Pradesh,MODERATE,41.25,62.28,24.61,52.11,56.14,63.97,30.48,0.0,Unknown-95,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-03 11:19:32,Jowai Checkpoint,Meghalaya,LOW,20.76,5.36,0.0,46.74,25.22,16.93,21.77,0.0,Unknown-105,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-09-03 11:19:32,Tura Town,Meghalaya,LOW,23.58,40.84,9.21,31.95,14.51,40.14,0.0,0.19,Unknown-22,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-09-03 11:39:32,Imphal Airport Road,Manipur,MODERATE,38.78,51.79,39.66,60.01,29.48,27.12,38.27,35.46,Unknown-100,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-09-03 11:49:32,Jowai Checkpoint,Meghalaya,HIGH,63.03,77.87,62.4,72.54,54.26,51.62,24.19,2.07,Unknown-178,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-09-03 11:53:32,Khowai Junction,Tripura,MODERATE,40.85,46.99,52.59,22.2,13.12,90.65,44.96,22.85,Unknown-91,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-03 12:22:32,Tuensang District,Nagaland,MODERATE,44.21,56.99,30.21,56.03,50.53,20.54,38.97,20.21,Unknown-15,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 12:42:32,Moreh Border Post,Manipur,MODERATE,54.26,67.62,28.49,70.42,42.48,58.84,60.97,25.29,Unknown-127,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-09-03 13:03:32,Nongpoh Junction,Meghalaya,LOW,31.19,41.19,12.38,32.58,36.7,34.87,23.47,51.33,Unknown-42,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 14:19:32,Udaipur District,Tripura,MODERATE,42.85,47.38,34.68,66.87,0.0,43.35,21.22,15.38,Unknown-137,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-03 14:28:32,Moreh Border Post,Manipur,LOW,34.22,39.55,26.67,38.29,6.45,23.21,66.53,0.0,Unknown-135,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 14:40:32,Dimapur Junction,Nagaland,LOW,26.96,19.31,33.42,25.89,9.41,10.62,8.98,21.58,Unknown-149,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 14:48:32,Tawang Border,Arunachal Pradesh,MODERATE,52.44,58.81,62.14,50.45,34.67,50.87,54.36,59.06,Unknown-81,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 15:07:32,Champhai Border,Mizoram,CRITICAL,79.02,83.73,92.98,85.16,39.36,50.61,51.13,51.35,Unknown-87,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-09-03 15:08:32,Dibrugarh Oil Town,Assam,MODERATE,46.14,43.84,96.33,59.77,5.62,35.93,6.44,2.72,Unknown-99,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-09-03 15:29:32,Senapati Checkpoint,Manipur,LOW,3.63,13.58,0.08,32.43,3.67,24.57,6.43,53.39,Unknown-43,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 15:48:32,Peren Border,Nagaland,LOW,31.29,44.24,20.61,28.81,13.72,28.87,43.8,55.6,Unknown-160,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-03 16:23:32,Agartala City,Tripura,MODERATE,49.98,58.3,37.35,54.33,24.04,19.41,81.76,90.14,Unknown-51,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 16:29:32,Bishnupur District,Manipur,LOW,21.51,31.52,0.0,16.86,54.08,26.11,92.87,19.58,Unknown-44,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 16:41:32,Tawang Border,Arunachal Pradesh,LOW,29.91,47.06,16.68,17.98,20.23,15.8,49.93,12.87,Unknown-167,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-03 17:06:32,Cherrapunji Hills,Meghalaya,CRITICAL,91.99,86.88,85.44,100.0,41.73,67.33,91.32,52.15,Unknown-13,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-09-03 18:05:32,Champhai Border,Mizoram,MODERATE,42.41,52.82,50.61,38.97,22.37,76.23,58.39,18.83,Unknown-138,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-03 18:11:32,Kokrajhar Border,Assam,MODERATE,51.98,70.33,24.81,40.42,46.92,100.0,58.32,28.14,Unknown-54,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 18:17:32,Khowai Junction,Tripura,MODERATE,45.36,63.61,37.43,24.88,62.03,48.92,19.98,29.33,Unknown-25,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-09-03 18:28:32,Silchar Airport,Assam,LOW,27.97,6.85,25.83,23.11,18.67,0.0,14.04,3.94,Unknown-34,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 20:52:32,Senapati Checkpoint,Manipur,MODERATE,43.5,47.58,24.39,32.07,39.77,38.04,33.35,92.16,Unknown-133,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-03 20:53:32,Jorhat District,Assam,MODERATE,52.53,46.89,66.12,51.99,29.25,77.77,45.88,29.09,Unknown-27,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-09-03 21:02:32,Haflong Hills,Assam,HIGH,67.7,62.58,60.66,78.75,51.33,24.36,68.27,97.42,Unknown-181,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-09-03 21:35:32,Dimapur Junction,Nagaland,MODERATE,44.81,66.44,43.95,36.13,47.81,49.34,26.84,66.94,Unknown-49,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-03 22:15:32,Kakching District,Manipur,LOW,34.63,21.1,25.82,35.65,19.18,62.25,39.72,42.46,Unknown-36,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-03 22:43:32,Agartala City,Tripura,LOW,25.4,37.79,6.41,25.45,38.38,40.33,22.03,29.39,Unknown-178,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-03 23:28:32,Tura Town,Meghalaya,HIGH,72.52,68.95,65.17,45.35,83.58,83.28,84.83,12.8,Unknown-144,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-09-03 23:28:32,Cherrapunji Hills,Meghalaya,MODERATE,40.86,65.68,27.98,19.82,19.61,5.54,83.06,0.0,Unknown-55,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-04 00:08:32,Cherrapunji Hills,Meghalaya,LOW,23.75,25.01,26.57,21.3,17.0,4.99,52.89,40.76,Unknown-35,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 00:41:32,Tezpur Airbase,Assam,MODERATE,33.64,37.9,38.9,30.47,40.2,59.61,20.12,45.05,Unknown-28,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-09-04 01:55:32,Dimapur Junction,Nagaland,HIGH,72.39,67.82,75.61,95.97,64.97,72.98,37.92,95.4,Unknown-16,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-09-04 02:26:32,Tawang Border,Arunachal Pradesh,MODERATE,40.6,20.77,14.39,41.51,34.71,58.73,21.17,38.46,Unknown-180,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-09-04 02:28:32,Peren Border,Nagaland,HIGH,66.06,69.52,55.62,86.56,58.79,32.73,85.38,31.72,Unknown-124,Unknown,Medium,5000,1.5,Medium to High,Unknown,Route diversion and increased surveillance
2025-09-04 02:49:32,Champhai Border,Mizoram,LOW,21.94,27.85,19.61,34.8,38.79,26.25,24.24,91.24,Unknown-63,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 03:22:32,Bishnupur District,Manipur,LOW,12.54,9.43,12.32,0.89,0.0,34.46,10.49,0.0,Unknown-169,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-04 04:21:32,Shillong City Center,Meghalaya,LOW,16.98,21.7,34.91,17.84,9.42,0.45,20.52,4.96,Unknown-4,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-09-04 05:03:32,Aizawl City,Mizoram,MODERATE,47.83,56.66,50.52,39.7,77.34,81.42,50.84,20.8,Unknown-130,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-04 05:04:32,Dimapur Junction,Nagaland,MODERATE,41.06,56.24,10.45,48.05,93.76,9.93,55.86,20.67,Unknown-9,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-04 05:38:32,Kakching District,Manipur,LOW,32.72,43.94,20.94,36.86,1.45,30.03,12.36,37.89,Unknown-144,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-09-04 06:43:32,Dimapur Junction,Nagaland,MODERATE,37.26,28.86,33.03,51.34,22.18,12.83,24.87,0.0,Unknown-91,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-04 07:52:32,Peren Border,Nagaland,LOW,10.98,8.79,0.0,0.0,0.0,9.32,36.65,0.0,Unknown-168,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-04 08:22:32,Udaipur District,Tripura,MODERATE,41.51,46.68,18.09,38.7,54.29,31.1,13.65,46.9,Unknown-157,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-04 09:17:32,Tuensang District,Nagaland,LOW,12.0,4.05,10.96,27.33,13.09,27.51,28.55,33.47,Unknown-39,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 09:39:32,Dibrugarh Oil Town,Assam,LOW,23.67,26.91,15.51,27.05,57.49,26.62,32.64,8.42,Unknown-76,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 10:33:32,Kailashahar Checkpoint,Tripura,LOW,32.17,45.94,0.0,14.27,27.2,69.68,23.03,1.05,Unknown-80,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 10:43:32,Saiha District,Mizoram,MODERATE,49.43,67.19,35.12,63.1,58.4,19.29,100.0,78.92,Unknown-150,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-09-04 11:24:32,Mon Border Area,Nagaland,HIGH,64.99,70.22,56.38,61.67,64.4,57.88,84.12,79.0,Unknown-1,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
2025-09-04 12:05:32,Dimapur Junction,Nagaland,HIGH,59.2,51.4,26.62,37.91,83.74,70.35,26.76,71.28,Unknown-133,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-09-04 12:46:32,Mokokchung Town,Nagaland,MODERATE,43.53,42.01,36.87,26.51,53.67,54.59,64.96,15.6,Unknown-67,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-04 12:49:32,Nongpoh Junction,Meghalaya,LOW,14.6,23.62,4.96,24.95,30.71,5.18,17.9,35.43,Unknown-109,Unknown,Medium,5000,1.5,Medium,Unknown,Standard patrol procedures
2025-09-04 12:57:32,Haflong Hills,Assam,MODERATE,46.25,56.44,22.1,68.12,21.13,41.1,57.57,0.0,Unknown-5,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-09-04 13:14:32,Jorhat District,Assam,LOW,20.16,33.52,7.42,35.38,51.16,36.18,6.38,0.0,Unknown-87,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 14:22:32,Bongaigaon Refinery,Assam,LOW,6.85,2.83,0.0,13.53,0.0,21.14,46.93,0.0,Unknown-62,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 14:24:32,Udaipur District,Tripura,CRITICAL,82.4,88.37,32.14,99.88,92.97,63.85,30.26,59.1,Unknown-50,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-09-04 14:25:32,Dimapur Junction,Nagaland,MODERATE,46.58,34.02,18.86,28.69,50.23,47.26,22.65,91.63,Unknown-48,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-04 14:40:32,Thoubal Checkpoint,Manipur,LOW,35.66,42.98,25.22,18.81,24.91,34.28,33.24,21.6,Unknown-176,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-04 14:44:32,Ziro Valley,Arunachal Pradesh,MODERATE,35.05,29.3,19.45,63.05,23.32,35.98,50.96,21.64,Unknown-110,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-09-04 14:52:32,Silchar Airport,Assam,LOW,18.68,38.98,20.96,16.26,15.51,32.67,0.0,33.59,Unknown-105,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-09-04 15:06:32,Jowai Checkpoint,Meghalaya,HIGH,61.99,75.71,49.77,88.96,18.72,76.13,66.26,26.33,Unknown-21,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-09-04 16:35:32,Haflong Hills,Assam,LOW,26.23,20.06,15.22,10.05,17.36,23.83,6.86,23.16,Unknown-177,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-09-04 17:54:32,Dibrugarh Oil Town,Assam,HIGH,74.15,77.06,67.88,65.2,49.33,95.53,35.16,13.18,Unknown-102,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Route diversion and increased surveillance
2025-09-04 18:04:32,Haflong Hills,Assam,MODERATE,52.65,48.63,18.49,97.25,60.12,43.41,41.58,0.0,Unknown-178,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-09-04 18:12:32,Haflong Hills,Assam,LOW,13.85,17.28,22.24,20.62,21.03,32.73,0.0,13.47,Unknown-106,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-09-04 19:14:32,Moreh Border Post,Manipur,HIGH,56.24,57.96,17.42,61.95,60.45,66.09,66.42,1.21,Unknown-178,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-09-04 20:05:32,Kakching District,Manipur,LOW,22.41,28.95,0.0,35.77,31.52,32.83,2.06,12.02,Unknown-86,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-09-04 20:45:32,Imphal City Center,Manipur,MODERATE,37.36,41.6,7.07,38.14,46.75,78.49,34.32,0.0,Unknown-174,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-09-04 21:20:32,Champhai Border,Mizoram,MODERATE,50.69,39.66,0.0,45.82,35.94,89.69,73.27,69.39,Unknown-85,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-04 21:36:32,Peren Border,Nagaland,MODERATE,39.94,43.33,37.03,22.96,63.79,26.89,35.54,40.25,Unknown-42,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-09-04 21:39:32,Imphal City Center,Manipur,LOW,35.11,38.01,43.86,38.57,0.0,52.89,68.57,18.06,Unknown-46,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
